,location,total_sqft,bath,price,bhk
4668,Kumaraswami Layout,2450.0,3.0,110.0,4
4669,Kumaraswami Layout,3100.0,7.0,145.0,7
4670,Kumaraswami Layout,1200.0,3.0,75.0,3
4671,Kumaraswami Layout,1081.0,2.0,60.0,2
4672,Kundalahalli,1724.0,3.0,125.0,3
4673,Kundalahalli,1030.0,2.0,49.0,2
4674,Kundalahalli,735.0,2.0,57.99,2
4675,Kundalahalli,1047.0,2.0,82.0,2
4676,Kundalahalli,1397.0,3.0,105.0,3
4677,Kundalahalli,1724.0,3.0,127.0,3
4678,Kundalahalli,1010.0,2.0,49.27,2
4679,Kundalahalli,1397.0,3.0,110.0,3
4680,Kundalahalli,1397.0,3.0,104.0,3
4681,Kundalahalli,1397.0,3.0,108.0,3
4682,Kundalahalli,1920.0,3.0,150.0,3
4683,Kundalahalli,1397.0,3.0,105.0,3
4685,Kundalahalli,1724.0,3.0,124.0,3
4686,Kundalahalli,1047.0,2.0,84.0,2
4687,Kundalahalli,1047.0,2.0,83.0,2
4688,Kundalahalli,7000.0,4.0,550.0,4
4690,Kundalahalli,1120.0,2.0,53.76,2
4691,Kundalahalli,1047.0,2.0,82.62,2
4692,Kundalahalli,1047.0,2.0,91.0,2
4693,Kundalahalli,1724.0,3.0,146.0,3
4694,Kundalahalli,1600.0,3.0,170.0,3
4696,Kundalahalli,1724.0,3.0,125.0,3
4697,Kundalahalli,1010.0,2.0,48.27,2
4698,Kundalahalli,1047.0,2.0,89.0,2
4699,Kundalahalli,2500.0,5.0,245.0,4
4700,Kundalahalli,1397.0,3.0,105.0,3
4702,Kundalahalli,1047.0,2.0,72.0,2
4703,Kundalahalli,1260.0,2.0,58.0,2
4704,Kundalahalli,3092.0,4.0,230.0,4
4705,Kundalahalli,1065.0,2.0,70.0,2
4706,Kundalahalli,1724.0,3.0,146.0,3
4707,Kundalahalli,1047.0,2.0,91.0,2
4708,Kundalahalli,1724.0,3.0,128.0,3
4709,Kundalahalli,1315.0,2.0,74.0,2
4710,Kundalahalli,2100.0,3.0,150.0,3
4711,Kundalahalli,1724.0,3.0,125.0,3
4712,Kundalahalli,1724.0,3.0,140.0,3
4713,Kundalahalli,1175.0,2.0,65.0,2
4714,LB Shastri Nagar,1043.0,2.0,55.0,2
4715,LB Shastri Nagar,665.0,1.0,32.0,1
4716,LB Shastri Nagar,1400.0,2.0,80.0,3
4717,LB Shastri Nagar,1184.0,2.0,62.0,2
4718,LB Shastri Nagar,1000.0,2.0,49.5,2
4719,Laggere,2800.0,5.0,125.0,5
4720,Laggere,1200.0,3.0,130.0,3
4721,Laggere,1200.0,1.0,125.0,1
4722,Laggere,1200.0,2.0,75.0,2
4723,Laggere,620.0,2.0,48.0,1
4724,Lakshminarayana Pura,1185.0,2.0,75.0,2
4725,Lakshminarayana Pura,1600.0,2.0,108.0,3
4726,Lakshminarayana Pura,1180.0,2.0,75.0,2
4727,Lakshminarayana Pura,1172.0,2.0,82.0,2
4728,Lakshminarayana Pura,1179.0,2.0,75.0,2
4729,Lakshminarayana Pura,1149.0,2.0,75.0,2
4730,Lakshminarayana Pura,1336.0,2.0,100.0,2
4731,Lakshminarayana Pura,1175.0,2.0,75.0,2
4732,Lakshminarayana Pura,1190.0,2.0,75.0,2
4733,Lakshminarayana Pura,1200.0,2.0,75.0,2
4734,Lakshminarayana Pura,1200.0,2.0,75.0,2
4735,Lakshminarayana Pura,1165.0,2.0,75.0,2
4736,Lakshminarayana Pura,1145.0,2.0,75.0,2
4737,Lakshminarayana Pura,1500.0,3.0,104.0,3
4738,Lakshminarayana Pura,1210.0,2.0,75.0,2
4739,Lakshminarayana Pura,1169.0,2.0,75.0,2
4740,Lakshminarayana Pura,1200.0,2.0,75.0,2
4741,Lakshminarayana Pura,1172.0,2.0,75.0,2
4742,Lakshminarayana Pura,1172.0,2.0,75.0,2
4743,Lakshminarayana Pura,1180.0,2.0,75.0,2
4744,Lakshminarayana Pura,1200.0,2.0,83.0,2
4745,Lakshminarayana Pura,1200.0,2.0,80.0,2
4746,Lakshminarayana Pura,1195.0,2.0,75.0,2
4747,Lakshminarayana Pura,1200.0,2.0,80.0,2
4748,Lingadheeranahalli,1521.0,3.0,95.0,3
4749,Lingadheeranahalli,1511.0,3.0,95.0,3
4750,Lingadheeranahalli,1683.0,3.0,109.0,3
4751,Lingadheeranahalli,1519.0,3.0,93.0,3
4752,Lingadheeranahalli,1521.0,3.0,94.99,3
4753,Lingadheeranahalli,1682.0,3.0,120.0,3
4754,Lingadheeranahalli,1521.0,3.0,94.71,3
4755,Lingadheeranahalli,1893.0,3.0,130.0,3
4756,Lingadheeranahalli,1705.0,3.0,110.0,3
4757,Lingadheeranahalli,2245.0,4.0,154.0,4
4758,Lingadheeranahalli,1682.0,3.0,113.0,3
4759,Lingadheeranahalli,1682.0,3.0,114.0,3
4760,Lingadheeranahalli,1506.0,3.0,95.0,3
4761,Lingadheeranahalli,1683.0,3.0,110.0,3
4762,Lingadheeranahalli,1684.0,3.0,120.0,3
4763,Lingadheeranahalli,2236.0,4.0,153.0,4
4764,Lingadheeranahalli,1894.0,4.0,114.0,3
4765,Lingadheeranahalli,2240.0,4.0,160.0,4
4766,Magadi Road,1116.0,2.0,50.0,2
4767,Magadi Road,884.0,2.0,41.1,2
4768,Magadi Road,1005.0,2.0,55.78,2
4769,Magadi Road,1000.0,2.0,46.5,2
4770,Magadi Road,1500.0,2.0,93.0,4
4772,Magadi Road,1345.0,2.0,55.0,2
4774,Magadi Road,1116.0,2.0,51.89,2
4775,Magadi Road,1052.0,2.0,60.0,3
4776,Magadi Road,940.0,2.0,50.0,2
4777,Magadi Road,1318.0,2.0,68.0,3
4779,Magadi Road,884.0,2.0,48.0,2
4781,Mahadevpura,1150.0,2.0,52.0,2
4782,Mahadevpura,1250.0,2.0,52.0,2
4783,Mahadevpura,1260.0,2.0,57.6,2
4784,Mahadevpura,730.0,1.0,35.0,1
4785,Mahadevpura,1434.0,2.0,67.39,3
4786,Mahadevpura,1146.0,2.0,53.8,2
4787,Mahadevpura,1532.0,2.0,62.0,2
4788,Mahadevpura,1620.0,2.0,76.0,3
4789,Mahadevpura,1136.0,2.0,64.5,2
4790,Mahadevpura,1400.0,2.0,65.8,3
4791,Mahadevpura,1137.0,2.0,53.4,2
4792,Mahadevpura,1601.0,3.0,95.0,3
4793,Mahadevpura,1450.0,3.0,75.0,3
4794,Mahadevpura,1152.0,2.0,54.0,2
4795,Mahadevpura,1212.0,2.0,56.9,2
4797,Mahadevpura,1505.0,3.0,78.0,3
4798,Mahadevpura,1500.0,2.0,70.0,3
4799,Mahadevpura,1236.0,2.0,58.0,2
4800,Mahadevpura,1236.0,2.0,58.0,2
4801,Mahadevpura,1120.0,2.0,53.0,2
4802,Mahalakshmi Layout,1575.0,5.0,158.0,4
4803,Mahalakshmi Layout,1105.0,2.0,80.0,2
4804,Mahalakshmi Layout,1200.0,2.0,110.0,3
4805,Mahalakshmi Layout,1876.0,3.0,150.0,3
4806,Mallasandra,1665.0,3.0,95.0,3
4807,Mallasandra,1665.0,3.0,86.58,3
4808,Mallasandra,1340.0,2.0,61.0,2
4809,Mallasandra,1325.0,2.0,70.0,2
4810,Mallasandra,1665.0,3.0,86.91,3
4811,Mallasandra,1325.0,2.0,70.0,2
4812,Mallasandra,905.0,2.0,40.0,2
4813,Mallasandra,1325.0,2.0,65.0,2
4814,Mallasandra,1325.0,2.0,73.0,2
4815,Mallasandra,1565.0,2.0,69.0,2
4816,Mallasandra,905.0,2.0,35.0,2
4818,Mallasandra,1100.0,2.0,76.3,3
4819,Malleshpalya,1140.0,2.0,46.5,2
4820,Malleshpalya,1225.0,2.0,46.86,2
4822,Malleshpalya,1052.0,2.0,50.0,2
4823,Malleshpalya,1405.0,2.0,77.0,3
4824,Malleshpalya,1065.0,2.0,50.0,2
4825,Malleshpalya,1210.0,2.0,55.0,2
4827,Malleshpalya,1060.0,2.0,40.0,2
4828,Malleshpalya,1430.0,2.0,69.5,3
4829,Malleshpalya,1421.0,2.0,90.0,2
4830,Malleshpalya,1245.0,2.0,55.0,2
4831,Malleshpalya,1200.0,2.0,46.0,2
4832,Malleshpalya,1225.0,2.0,52.0,2
4833,Malleshwaram,705.0,1.0,67.0,1
4834,Malleshwaram,12000.0,7.0,2200.0,7
4835,Malleshwaram,2500.0,5.0,325.0,4
4836,Malleshwaram,2006.0,3.0,297.0,3
4837,Malleshwaram,686.0,1.0,62.5,1
4838,Malleshwaram,2475.0,4.0,332.0,3
4839,Malleshwaram,2610.0,3.0,399.0,3
4840,Malleshwaram,2475.0,4.0,320.0,3
4841,Malleshwaram,900.0,2.0,95.0,2
4842,Malleshwaram,1420.0,2.0,158.0,2
4843,Malleshwaram,2000.0,3.0,250.0,3
4844,Malleshwaram,2215.0,3.0,275.0,3
4845,Malleshwaram,1600.0,3.0,160.0,3
4846,Malleshwaram,2475.0,4.0,300.0,3
4847,Malleshwaram,2345.0,2.0,293.0,3
4849,Malleshwaram,2215.0,4.0,310.0,3
4850,Malleshwaram,480.0,1.0,60.0,1
4851,Malleshwaram,1290.0,2.0,120.0,2
4852,Malleshwaram,2475.0,4.0,326.0,3
4853,Malleshwaram,2476.0,3.0,337.0,3
4854,Malleshwaram,900.0,2.0,90.0,2
4856,Malleshwaram,2050.0,4.0,270.0,3
4857,Malleshwaram,900.0,2.0,72.0,2
4858,Malleshwaram,620.0,1.0,86.8,1
4859,Malleshwaram,2475.0,4.0,337.0,3
4860,Malleshwaram,2215.0,3.0,275.0,3
4861,Malleshwaram,2215.0,3.0,330.0,3
4863,Malleshwaram,1020.0,2.0,80.0,2
4864,Malleshwaram,2200.0,3.0,275.0,3
4865,Malleshwaram,2475.0,4.0,326.0,3
4866,Malleshwaram,1500.0,2.0,140.0,2
4867,Malleshwaram,2475.0,4.0,340.0,3
4868,Malleshwaram,1400.0,2.0,190.0,2
4869,Malleshwaram,2475.0,4.0,300.0,3
4870,Malleshwaram,2400.0,3.0,380.0,3
4871,Malleshwaram,580.0,1.0,45.0,1
4872,Malleshwaram,1410.0,2.0,125.0,2
4875,Marathahalli,1220.0,2.0,57.0,2
4876,Marathahalli,1200.0,2.0,52.0,2
4877,Marathahalli,1200.0,2.0,60.0,2
4878,Marathahalli,1933.0,3.0,140.0,3
4879,Marathahalli,950.0,2.0,46.96,2
4880,Marathahalli,1230.0,2.0,80.0,2
4881,Marathahalli,3800.0,4.0,250.0,4
4882,Marathahalli,1019.0,2.0,49.85,2
4883,Marathahalli,1215.0,2.0,67.0,2
4884,Marathahalli,2181.0,3.0,152.0,4
4885,Marathahalli,1170.0,2.0,53.0,2
4886,Marathahalli,1019.0,2.0,49.86,2
4887,Marathahalli,1325.0,2.0,71.55,2
4888,Marathahalli,1220.0,2.0,56.5,2
4890,Marathahalli,1152.0,2.0,56.0,2
4891,Marathahalli,1610.0,3.0,90.0,3
4892,Marathahalli,1146.0,2.0,70.0,2
4894,Marathahalli,1469.0,3.0,89.0,3
4899,Marathahalli,2519.0,5.0,185.0,4
4901,Marathahalli,957.0,2.0,46.9,2
4902,Marathahalli,1583.0,3.0,105.0,3
4903,Marathahalli,2524.0,5.0,190.0,4
4907,Marathahalli,1071.0,2.0,52.25,2
4908,Marathahalli,1215.0,2.0,58.86,2
4909,Marathahalli,1102.0,2.0,53.67,2
4910,Marathahalli,1900.0,3.0,123.0,3
4911,Marathahalli,1045.0,2.0,60.0,2
4913,Marathahalli,1215.0,2.0,58.86,2
4914,Marathahalli,1365.0,2.0,73.0,2
4919,Marathahalli,1208.0,2.0,70.0,2
4920,Marathahalli,1325.0,1.0,92.0,2
4921,Marathahalli,1525.0,3.0,90.0,3
4922,Marathahalli,1937.0,3.0,140.0,3
4923,Marathahalli,1550.0,3.0,83.0,3
4924,Marathahalli,1350.0,2.0,86.0,2
4925,Marathahalli,957.0,2.0,47.0,2
4927,Marathahalli,1230.0,2.0,57.0,2
4928,Marathahalli,1200.0,2.0,58.0,2
4930,Marathahalli,607.0,1.0,35.0,1
4931,Marathahalli,1583.0,3.0,109.0,3
4932,Marathahalli,1075.0,2.0,52.43,2
4933,Marathahalli,1360.0,2.0,103.0,2
4934,Marathahalli,1220.0,2.0,58.5,2
4935,Marathahalli,950.0,2.0,45.68,2
4936,Marathahalli,615.0,1.0,44.0,1
4937,Marathahalli,1595.0,3.0,90.0,3
4938,Marathahalli,1350.0,2.0,89.0,2
4939,Marathahalli,1020.0,2.0,57.0,2
4940,Marathahalli,1600.0,3.0,88.0,2
4941,Marathahalli,780.0,1.0,55.0,1
4942,Marathahalli,1710.0,3.0,100.0,3
4944,Marathahalli,1358.0,2.0,81.0,2
4945,Marathahalli,1205.0,2.0,75.0,2
4946,Marathahalli,1730.0,3.0,110.0,3
4947,Marathahalli,1583.0,3.0,115.0,3
4948,Marathahalli,1200.0,2.0,67.0,2
4949,Marathahalli,1095.0,2.0,60.0,2
4950,Marathahalli,1060.0,2.0,48.0,2
4951,Marathahalli,1050.0,2.0,65.0,2
4952,Marathahalli,1102.0,2.0,53.67,2
4953,Marathahalli,1026.0,2.0,49.95,2
4956,Marathahalli,1220.0,2.0,59.0,2
4957,Marathahalli,881.0,2.0,48.06,2
4959,Marathahalli,1710.0,3.0,100.0,3
4960,Marathahalli,1680.0,3.0,105.0,3
4961,Marathahalli,1910.0,3.0,119.0,3
4962,Marathahalli,1602.0,2.0,104.0,2
4963,Marathahalli,700.0,1.0,38.0,1
4964,Marathahalli,1469.0,3.0,89.0,3
4966,Marathahalli,1690.0,3.0,116.0,3
4967,Marathahalli,1065.0,2.0,55.0,2
4968,Marathahalli,1693.0,3.0,125.0,3
4969,Marathahalli,1693.0,3.0,125.0,3
4970,Marathahalli,1196.0,2.0,57.9,2
4971,Marathahalli,1595.0,3.0,88.0,3
4972,Marathahalli,2122.0,3.0,125.0,3
4973,Marathahalli,1730.0,3.0,115.0,3
4976,Marathahalli,1125.0,2.0,55.0,2
4977,Marathahalli,1950.0,3.0,115.0,3
4978,Marathahalli,1250.0,2.0,68.0,2
4979,Marathahalli,1125.0,2.0,56.8,2
4980,Marathahalli,1350.0,2.0,90.0,2
4981,Marathahalli,1200.0,2.0,53.0,2
4982,Marathahalli,2500.0,5.0,175.0,4
4983,Marathahalli,957.0,2.0,47.0,2
4986,Marathahalli,1350.0,2.0,60.0,2
4987,Marathahalli,3400.0,4.0,235.0,4
4988,Marathahalli,1350.0,2.0,99.0,2
4990,Marathahalli,1285.0,2.0,55.0,2
4991,Marathahalli,2500.0,5.0,181.0,4
4992,Marathahalli,3800.0,4.0,235.0,4
4993,Marathahalli,3951.0,4.0,230.0,4
4994,Marathahalli,1125.0,2.0,54.8,2
4995,Marathahalli,1700.0,3.0,126.0,3
4997,Marathahalli,1270.0,2.0,73.0,2
4999,Marathahalli,950.0,2.0,46.7,2
5000,Marathahalli,1550.0,3.0,85.0,3
5001,Marathahalli,1019.0,2.0,49.86,2
5002,Marathahalli,1144.0,2.0,65.0,2
5003,Marathahalli,1240.0,2.0,55.0,2
5004,Marathahalli,1100.0,2.0,75.0,1
5005,Marathahalli,1156.0,2.0,52.0,2
5006,Marathahalli,2524.0,5.0,180.0,4
5007,Marathahalli,1135.0,2.0,60.0,2
5008,Marathahalli,1839.0,3.0,130.0,3
5009,Marathahalli,1170.0,2.0,85.0,2
5010,Marathahalli,1102.0,2.0,53.67,2
5011,Marathahalli,1108.0,2.0,60.0,3
5012,Marathahalli,1449.0,3.0,110.0,3
5013,Marathahalli,1360.0,2.0,101.0,2
5014,Marathahalli,1026.0,2.0,50.18,2
5017,Marathahalli,1270.0,2.0,80.0,2
5018,Marathahalli,1100.0,2.0,50.0,2
5019,Marathahalli,1196.0,2.0,57.95,2
5021,Marathahalli,1485.0,2.0,90.0,3
5022,Marathahalli,1146.0,2.0,69.0,2
5023,Margondanahalli,1090.0,2.0,58.0,2
5024,Margondanahalli,1200.0,2.0,58.5,2
5025,Margondanahalli,1200.0,2.0,67.0,2
5027,Margondanahalli,1000.0,2.0,57.0,2
5029,Margondanahalli,1200.0,2.0,69.0,2
5030,Margondanahalli,900.0,2.0,49.0,2
5031,Margondanahalli,1140.0,2.0,60.0,2
5032,Margondanahalli,900.0,2.0,55.0,2
5033,Margondanahalli,1100.0,2.0,55.0,2
5034,Margondanahalli,900.0,2.0,55.0,2
5035,Margondanahalli,1152.0,1.0,66.0,2
5037,Margondanahalli,1200.0,2.0,65.0,2
5038,Margondanahalli,1050.0,2.0,58.0,2
5039,Margondanahalli,1160.0,2.0,65.0,2
5040,Margondanahalli,1334.0,2.0,67.76,2
5041,Marsur,1000.0,4.0,66.0,3
5042,Marsur,1800.0,4.0,145.0,4
5043,Marsur,1200.0,3.0,90.0,3
5044,Marsur,1200.0,3.0,120.0,3
5045,Mico Layout,5000.0,9.0,210.0,9
5046,Mico Layout,1550.0,2.0,65.0,3
5047,Mico Layout,1125.0,2.0,40.0,2
5048,Mico Layout,1190.0,2.0,39.25,2
5049,Mico Layout,800.0,1.0,29.5,1
5050,Mico Layout,1250.0,2.0,44.0,3
5051,Mico Layout,1171.0,2.0,39.0,2
5052,Mico Layout,1200.0,2.0,53.5,2
5053,Mico Layout,1670.0,3.0,59.0,3
5054,Mico Layout,1140.0,2.0,43.0,2
5055,Munnekollal,1170.0,2.0,52.0,2
5056,Munnekollal,1102.0,2.0,53.67,2
5057,Munnekollal,1390.0,3.0,68.0,3
5058,Munnekollal,1200.0,2.0,49.5,2
5059,Munnekollal,950.0,2.0,46.5,2
5060,Munnekollal,1560.0,3.0,75.0,3
5061,Munnekollal,1750.0,3.0,86.5,3
5062,Munnekollal,1385.0,2.0,66.5,3
5063,Munnekollal,1080.0,2.0,45.0,2
5064,Munnekollal,1170.0,2.0,59.0,2
5066,Munnekollal,1200.0,2.0,57.9,3
5067,Munnekollal,1030.0,2.0,50.36,2
5068,Murugeshpalya,1296.0,2.0,81.0,2
5069,Murugeshpalya,1550.0,3.0,74.0,3
5070,Murugeshpalya,1845.0,3.0,91.0,3
5071,Murugeshpalya,1185.0,2.0,85.0,2
5072,Murugeshpalya,1225.0,2.0,48.0,2
5073,Murugeshpalya,1930.0,3.0,75.0,3
5074,Murugeshpalya,1600.0,2.0,65.0,3
5075,Murugeshpalya,1344.0,2.0,56.0,3
5076,Murugeshpalya,1500.0,2.0,70.0,3
5077,Murugeshpalya,1855.0,3.0,96.0,3
5078,Murugeshpalya,1175.0,2.0,75.0,2
5079,Mysore Road,1175.0,2.0,73.5,2
5080,Mysore Road,1710.0,4.0,91.31,3
5081,Mysore Road,1020.0,2.0,48.95,2
5082,Mysore Road,1175.0,2.0,73.5,2
5083,Mysore Road,1070.0,2.0,45.0,2
5084,Mysore Road,1239.0,2.0,53.0,2
5085,Mysore Road,1060.0,2.0,62.0,2
5086,Mysore Road,980.0,2.0,45.47,2
5087,Mysore Road,883.0,2.0,40.0,2
5088,Mysore Road,1525.0,3.0,96.0,3
5089,Mysore Road,1200.0,2.0,65.0,2
5093,Mysore Road,883.0,2.0,40.95,2
5094,Mysore Road,1070.0,2.0,49.65,2
5096,Mysore Road,883.0,2.0,50.0,2
5097,Mysore Road,1155.0,2.0,51.0,2
5098,Mysore Road,1003.0,2.0,43.0,2
5099,Mysore Road,1237.0,2.0,73.0,2
5100,Mysore Road,883.0,2.0,45.0,2
5101,Mysore Road,1170.0,2.0,65.0,2
5102,Mysore Road,1029.5,2.0,50.855,2
5103,Mysore Road,940.0,2.0,43.61,2
5105,Mysore Road,1020.0,2.0,48.95,2
5106,Mysore Road,1568.0,2.0,100.0,3
5108,Mysore Road,1560.0,2.0,83.3,3
5109,Mysore Road,1175.0,2.0,70.5,2
5110,Mysore Road,1080.0,2.0,60.0,3
5112,Mysore Road,883.0,2.0,37.0,2
5114,NGR Layout,1020.0,2.0,45.9,2
5115,NGR Layout,1105.0,2.0,49.73,2
5116,NGR Layout,1022.0,2.0,45.9,2
5117,NGR Layout,1020.0,2.0,45.0,2
5118,NGR Layout,1019.0,2.0,45.9,2
5119,NGR Layout,1020.0,2.0,46.0,2
5120,NGR Layout,1021.0,2.0,46.0,2
5121,NGR Layout,1021.0,2.0,45.9,2
5122,NRI Layout,1565.0,2.0,75.0,3
5123,NRI Layout,2500.0,5.0,130.0,5
5124,NRI Layout,1125.0,2.0,45.56,2
5125,NRI Layout,2150.0,4.0,115.0,4
5126,NRI Layout,1250.0,2.0,75.0,2
5127,NRI Layout,1789.0,3.0,75.0,3
5128,NRI Layout,1731.0,3.0,64.11,3
5129,NRI Layout,2400.0,2.0,125.0,2
5130,NRI Layout,2700.0,5.0,95.75,4
5131,Nagarbhavi,1630.0,2.0,98.0,3
5132,Nagarbhavi,1350.0,3.0,150.0,3
5133,Nagarbhavi,1200.0,2.0,150.0,2
5135,Nagarbhavi,2400.0,3.0,160.0,3
5136,Nagarbhavi,884.0,2.0,36.0,1
5137,Nagarbhavi,1055.0,2.0,55.0,2
5139,Nagarbhavi,1223.0,2.0,60.0,2
5140,Nagarbhavi,956.0,2.0,49.0,2
5142,Nagarbhavi,1200.0,2.0,150.0,2
5143,Nagarbhavi,1400.0,2.0,85.0,3
5145,Nagarbhavi,1145.0,2.0,40.0,2
5146,Nagarbhavi,710.0,2.0,40.0,1
5148,Nagarbhavi,1212.0,2.0,50.0,2
5149,Nagarbhavi,1020.0,2.0,55.0,2
5151,Nagarbhavi,1120.0,2.0,53.0,2
5153,Nagarbhavi,1146.0,2.0,50.0,2
5155,Nagarbhavi,1190.0,2.0,63.0,2
5157,Nagarbhavi,1050.0,2.0,80.0,2
5158,Nagarbhavi,2500.0,3.0,180.0,5
5161,Nagarbhavi,1400.0,2.0,135.0,3
5163,Nagarbhavi,1100.0,2.0,46.2,2
5164,Nagarbhavi,1080.0,2.0,49.0,2
5165,Nagarbhavi,1800.0,3.0,180.0,4
5166,Nagarbhavi,1225.0,2.0,58.0,2
5167,Nagasandra,980.0,2.0,48.0,2
5168,Nagasandra,2400.0,4.0,145.0,4
5169,Nagasandra,7000.0,8.0,450.0,4
5170,Nagasandra,1650.0,3.0,95.0,3
5171,Nagasandra,1500.0,2.0,91.0,2
5172,Nagavara,400.0,1.0,14.0,1
5173,Nagavara,2172.65,3.0,120.0,4
5175,Nagavara,2319.0,3.0,180.0,3
5176,Nagavara,2430.0,4.0,180.0,3
5177,Nagavara,936.0,2.0,40.2,2
5178,Nagavara,1125.0,2.0,44.5,2
5179,Nagavara,1315.0,2.0,70.0,2
5180,Nagavara,1077.0,2.0,50.0,2
5181,Nagavara,2496.0,4.0,125.0,4
5182,Nagavara,1110.0,2.0,44.95,2
5183,Nagavara,1247.0,2.0,58.56,2
5184,Nagavarapalya,1392.0,2.0,99.0,2
5185,Nagavarapalya,705.0,1.0,52.5,1
5186,Nagavarapalya,1300.0,3.0,80.0,3
5187,Nagavarapalya,705.0,1.0,57.0,1
5188,Nagavarapalya,705.0,1.0,55.0,1
5189,Nagavarapalya,705.0,1.0,57.0,1
5190,Nagavarapalya,1335.0,2.0,110.0,2
5191,Nagavarapalya,1260.0,2.0,85.5,2
5192,Narayanapura,1308.0,2.0,89.04,2
5193,Narayanapura,1566.0,3.0,83.3,3
5194,Narayanapura,1485.0,3.0,85.0,3
5195,Narayanapura,1302.0,2.0,69.1,2
5196,Narayanapura,1308.0,2.0,89.04,2
5197,Narayanapura,2357.0,3.0,135.0,3
5198,Narayanapura,2357.0,3.0,135.0,3
5199,Narayanapura,1469.0,2.0,99.14,2
5200,Neeladri Nagar,1053.0,2.0,45.0,2
5201,Neeladri Nagar,1363.0,2.0,68.0,2
5202,Neeladri Nagar,2556.0,3.0,133.0,3
5203,Neeladri Nagar,674.0,1.0,21.0,1
5204,Neeladri Nagar,527.0,1.0,26.0,1
5205,Neeladri Nagar,1167.0,2.0,38.0,3
5206,Neeladri Nagar,1060.0,2.0,35.0,2
5207,Neeladri Nagar,640.0,1.0,20.5,1
5208,Neeladri Nagar,4000.0,12.0,160.0,10
5209,Neeladri Nagar,1105.0,2.0,30.0,2
5210,Neeladri Nagar,1100.0,2.0,30.0,2
5211,Neeladri Nagar,2111.0,3.0,103.0,3
5212,Nehru Nagar,1775.0,3.0,110.0,3
5213,Nehru Nagar,2363.0,5.0,120.0,4
5214,Nehru Nagar,2342.0,3.0,115.0,4
5215,Nehru Nagar,967.0,2.0,41.1,2
5216,Nehru Nagar,1374.0,3.0,72.0,3
5217,Nehru Nagar,1674.0,3.0,90.0,3
5218,Nehru Nagar,1269.0,2.0,63.0,3
5219,Nehru Nagar,1100.0,2.0,50.0,2
5220,Nehru Nagar,1674.0,3.0,81.0,3
5221,OMBR Layout,2420.0,3.0,185.0,3
5222,OMBR Layout,1078.0,2.0,65.0,2
5223,OMBR Layout,1101.0,2.0,65.5,2
5224,OMBR Layout,1041.0,2.0,65.5,2
5225,OMBR Layout,1300.0,2.0,80.0,2
5226,OMBR Layout,1085.0,2.0,64.0,2
5227,OMBR Layout,1855.0,3.0,145.0,3
5228,OMBR Layout,1050.0,2.0,48.0,2
5230,OMBR Layout,1165.0,2.0,88.5,2
5231,OMBR Layout,1101.0,2.0,66.0,2
5232,OMBR Layout,3400.0,4.0,275.0,4
5234,Old Airport Road,2732.0,4.0,204.0,4
5236,Old Airport Road,3356.0,4.0,251.0,4
5237,Old Airport Road,1206.0,2.0,75.0,2
5238,Old Airport Road,2774.0,4.0,207.0,4
5239,Old Airport Road,2690.0,4.0,191.0,4
5240,Old Airport Road,2690.0,4.0,199.0,4
5241,Old Airport Road,1655.0,2.0,97.65,2
5242,Old Airport Road,1075.0,2.0,60.0,2
5243,Old Airport Road,1858.0,2.0,167.0,3
5244,Old Airport Road,1150.0,2.0,90.0,2
5245,Old Airport Road,2690.0,4.0,191.0,4
5246,Old Airport Road,2658.0,5.0,187.0,4
5247,Old Airport Road,946.0,2.0,58.0,2
5248,Old Airport Road,2774.0,4.0,208.0,4
5249,Old Airport Road,2774.0,4.0,208.0,4
5250,Old Airport Road,3200.0,4.0,280.0,4
5251,Old Airport Road,2690.0,4.0,201.0,4
5252,Old Airport Road,1145.0,2.0,75.0,2
5253,Old Airport Road,2732.0,4.0,194.0,4
5254,Old Airport Road,2658.0,5.0,189.0,4
5255,Old Airport Road,2774.0,4.0,197.0,4
5256,Old Airport Road,3496.0,4.0,262.0,4
5257,Old Airport Road,2774.0,4.0,197.0,4
5258,Old Airport Road,2732.0,4.0,204.0,4
5259,Old Airport Road,1798.0,3.0,150.0,3
5260,Old Airport Road,2774.0,4.0,208.0,4
5261,Old Airport Road,1184.0,2.0,78.0,2
5262,Old Airport Road,3504.0,4.0,262.0,4
5263,Old Airport Road,1055.0,2.0,75.0,2
5264,Old Madras Road,1425.0,2.0,94.0,3
5265,Old Madras Road,3715.0,6.0,224.5,4
5268,Old Madras Road,935.0,2.0,45.0,2
5270,Old Madras Road,1720.0,3.0,100.0,3
5271,Old Madras Road,1200.0,2.0,72.0,2
5272,Old Madras Road,1225.0,2.0,53.55,2
5273,Old Madras Road,1100.0,2.0,70.0,2
5274,Old Madras Road,2760.0,5.0,157.0,3
5275,Old Madras Road,1171.0,2.0,75.0,2
5276,Old Madras Road,935.0,2.0,45.0,2
5277,Old Madras Road,4500.0,7.0,294.0,5
5279,Old Madras Road,1065.0,2.0,47.86,2
5280,Old Madras Road,2010.0,3.0,125.0,4
5282,Old Madras Road,1480.0,2.0,84.0,3
5283,Old Madras Road,2990.0,5.0,210.0,3
5284,Old Madras Road,1210.0,2.0,74.0,2
5285,Old Madras Road,1171.0,2.0,72.0,2
5287,Old Madras Road,1480.0,3.0,95.0,3
5289,Old Madras Road,1210.0,2.0,80.0,2
5290,Old Madras Road,1859.0,3.0,121.0,3
